# Constructed from biom file																																																																																			
#OTU ID							1	10	11	12	13	14	15	16	17	18	19	2	20	21	22	23	24	25	26	27	28	29	3	30	31	32	33	34	35	36	37	38	39	4	40	41	42	43	44	45	46	47	5	6	7	8	9	Ner-1	Ner-10	Ner-11	Ner-12	Ner-13	Ner-14	Ner-15	Ner-16	Ner-17	Ner-18	Ner-19	Ner-2	Ner-20	Ner-21	Ner-22	Ner-23	Ner-24	Ner-25	Ner-26	Ner-27	Ner-28	Ner-29	Ner-3	Ner-30	Ner-4	Ner-5	Ner-6	Ner-7	Ner-8	Ner-9
k__Bacteria	p__Actinobacteria	c__Actinobacteria	o__Actinomycetales	f__Microbacteriaceae	__	__	43	0	0	880	0	0	0	0	0	0	0	0	99	33	0	155	173	0	45	0	39	0	0	0	0	0	0	0	13	0	0	18	0	0	0	34	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0
k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Enterobacteriales	f__Enterobacteriaceae	g__	s__	0	3	0	0	0	0	0	63	36	0	39	0	0	0	0	0	5	0	20	25	3	0	18	24	0	0	3	0	0	6	0	8	9	0	0	0	7	16	0	3145	1067	91	0	0	15	5	0	0	50	60	0	97	0	3	23	53	40	15	0	0	3	0	0	25	69	130	17	0	0	0	175	19	0	16	16	4	0
k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Staphylococcaceae	g__Staphylococcus	s__aureus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	48	901	210	19	0	0	0	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	13	0	47	90	41	0	0	0	14	0	0	0	0	0	0
k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Bacillaceae	g__Bacillus	s__	0	0	0	0	0	0	0	39	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	2112	863	69	0	0	0	0	0	0	0	0	0	59	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	11	0	0	35	0	0	0	0	0	0
k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Listeriaceae	g__	s__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	2658	580	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	24	0	36	0	0	40	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Enterococcaceae	g__Enterococcus	s__	0	0	0	0	0	0	40	0	0	148	0	49	0	30	90	112	81	0	0	0	0	0	0	66	0	90	2	0	0	0	0	1	0	0	3	8	0	0	0	1547	754	0	0	0	0	0	0	4	1	0	0	0	0	18	0	0	45	0	0	20	0	0	0	49	17	6	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria	p__Actinobacteria	c__Actinobacteria	o__Actinomycetales	f__Microbacteriaceae	g__Leucobacter	s__	54	42	0	1182	0	0	0	0	0	0	18	0	0	30	0	90	104	40	0	27	48	0	0	0	0	71	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	32	0	9	0	62	51	169	0	0	0	0	32	6	64	0	42	36	44	58	9	0	58	0	0	12	0	0	0	0	0
k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Enterococcaceae	g__Enterococcus	s__haemoperoxidus	0	19	0	0	0	0	16	0	0	0	59	0	91	0	0	0	0	0	0	38	0	104	0	0	3	0	0	0	118	0	0	0	0	164	0	39	0	22	0	0	0	0	0	71	0	0	37	0	0	0	0	1	48	0	0	0	0	5	0	0	0	119	4	56	58	34	0	2	0	0	0	36	0	0	0	0	0
k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	__	__	__	147	53	55	55	0	0	0	0	0	0	71	99	62	0	0	0	0	137	0	0	0	0	0	0	17	45	0	0	39	0	0	0	0	85	0	0	28	52	0	0	0	0	0	121	56	50	0	56	531	207	114	66	204	168	169	0	601	125	463	12	353	374	308	234	122	374	724	22	103	176	61	244	216	588	106	350	230
k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Enterobacteriales	f__Enterobacteriaceae	g__Salmonella	__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	439	108	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
