# Constructed from biom file
#OTU ID	1	10	11	12	13	14	15	16	17	18	19	2	20	21	22	23	24	25	26	27	28	29	3	30	31	32	33	34	35	36	37	38	39	4	40	41	42	43	44	45	46	47	5	6	7	8	9	Ner-1	Ner-10	Ner-11	Ner-12	Ner-13	Ner-14	Ner-15	Ner-16	Ner-17	Ner-18	Ner-19	Ner-2	Ner-20	Ner-21	Ner-22	Ner-23	Ner-24	Ner-25	Ner-26	Ner-27	Ner-28	Ner-29	Ner-3	Ner-30	Ner-4	Ner-5	Ner-6	Ner-7	Ner-8	Ner-9
Bacteria;__;__;__	10110.0	8818.0	5239.0	6934.0	10898.0	9735.0	4756.0	9963.0	10703.0	11282.0	5972.0	10446.0	20152.0	9585.0	12657.0	14447.0	10477.0	10527.0	9043.0	16295.0	14326.0	4154.0	16439.0	7149.0	6589.0	10439.0	11699.0	6934.0	15499.0	10865.0	10091.0	6591.0	10014.0	9069.0	12185.0	14698.0	9904.0	10368.0	10808.0	6478.0	2339.0	253.0	16300.0	6194.0	12703.0	896.0	7922.0	30671.0	10620.0	9694.0	9520.0	9714.0	15139.0	8635.0	15899.0	9697.0	9965.0	16422.0	21839.0	6869.0	13366.0	13111.0	12265.0	9085.0	9861.0	13466.0	6190.0	8460.0	8824.0	15187.0	1510.0	12066.0	6574.0	12642.0	5073.0	8455.0	20894.0
Bacteria;Candidate division OP11;uncultured bacterium;__	0.0	0.0	135.0	57.0	0.0	0.0	535.0	0.0	15.0	59.0	502.0	27.0	33.0	97.0	0.0	0.0	0.0	0.0	8.0	32.0	97.0	0.0	0.0	720.0	195.0	603.0	35.0	71.0	388.0	605.0	551.0	1709.0	56.0	217.0	624.0	162.0	111.0	1004.0	63.0	0.0	0.0	0.0	0.0	97.0	0.0	42.0	291.0	0.0	0.0	0.0	0.0	0.0	344.0	0.0	272.0	241.0	0.0	27.0	0.0	129.0	135.0	345.0	359.0	228.0	274.0	285.0	89.0	190.0	387.0	0.0	0.0	0.0	368.0	0.0	0.0	0.0	35.0
Bacteria;Candidate division OD1;uncultured bacterium;__	362.0	25.0	0.0	36.0	0.0	0.0	41.0	18.0	46.0	16.0	0.0	141.0	32.0	79.0	227.0	46.0	64.0	0.0	0.0	0.0	79.0	0.0	50.0	16.0	231.0	269.0	60.0	0.0	25.0	2.0	0.0	67.0	0.0	59.0	42.0	0.0	62.0	0.0	16.0	0.0	0.0	32.0	0.0	0.0	148.0	0.0	15.0	41.0	631.0	360.0	269.0	396.0	123.0	634.0	226.0	340.0	1736.0	137.0	83.0	135.0	267.0	296.0	173.0	141.0	197.0	378.0	282.0	54.0	13.0	4740.0	266.0	78.0	0.0	291.0	11169.0	294.0	757.0
Unassigned;__;__;__	661.0	466.0	594.0	2177.0	73.0	95.0	240.0	486.0	1913.0	430.0	2577.0	443.0	567.0	1112.0	2163.0	1156.0	1131.0	315.0	655.0	240.0	664.0	89.0	196.0	152.0	423.0	546.0	319.0	897.0	264.0	592.0	522.0	653.0	63.0	600.0	727.0	145.0	170.0	550.0	106.0	5193.0	1873.0	155.0	310.0	1711.0	226.0	231.0	381.0	999.0	1503.0	1102.0	1451.0	1253.0	1920.0	1145.0	624.0	737.0	2855.0	1104.0	2473.0	468.0	2222.0	2316.0	2616.0	1221.0	1204.0	2614.0	3682.0	296.0	685.0	509.0	568.0	1009.0	2228.0	1899.0	406.0	1011.0	1192.0
Bacteria;Candidate division OP11;__;__	0.0	30.0	0.0	23.0	0.0	0.0	26.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	70.0	0.0	34.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	61.0	126.0	27.0	64.0	15.0	25.0	0.0	50.0	77.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	53.0	0.0	45.0	0.0
Bacteria;Candidate division OD1;__;__	0.0	0.0	0.0	58.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	53.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria;Proteobacteria;__;__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria;Cyanobacteria;Chloroplast;Phaseolus acutifolius (tepary bean)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
